ltrans=1.0;unitid=00:00:24:c4:67:b0;timestamp=1206698418
timestamp;lat;lon;speed;direction;toerental_schroef_1;toerental_schroef_2
1206705143;52.485433;4.810317;0.000000;0.000000;27;48
1206705148;52.485433;4.810283;0.000000;0.000000;27;48
1206705153;52.485433;4.810283;0.000000;0.000000;25;48
1206705159;52.485433;4.810283;0.000000;0.000000;27;48
1206705164;52.485433;4.810283;0.000000;0.000000;27;48
1206705169;52.485433;4.810283;0.000000;0.000000;27;48
1206705174;52.485433;4.810283;0.000000;0.000000;27;48
1206705179;52.485433;4.810283;0.000000;0.000000;25;47
1206705186;52.485450;4.810283;0.000000;0.000000;25;48
1206705191;52.485450;4.810283;0.000000;0.000000;25;48
1206705196;52.485450;4.810283;0.000000;0.000000;27;48
1206705201;52.485450;4.810283;0.000000;0.000000;24;47
1206705207;52.485450;4.810283;0.000000;0.000000;27;48
1206705212;52.485450;4.810283;0.000000;0.000000;27;48
1206705217;52.485450;4.810283;0.000000;0.000000;25;48
1206705222;52.485450;4.810283;0.000000;0.000000;25;48
1206705227;52.485450;4.810283;0.000000;0.000000;27;48
1206705232;52.485450;4.810283;0.000000;0.000000;9034;48
1206705237;52.485450;4.810283;0.000000;0.000000;9034;48
1206705244;52.485450;4.810283;0.000000;0.000000;9034;48
1206705249;52.485450;4.810283;0.000000;0.000000;9034;48
1206705254;52.485450;4.810283;0.000000;0.000000;14307;48
1206705259;52.485450;4.810283;0.000000;0.000000;8993;48
1206705265;52.485450;4.810283;0.000000;0.000000;8944;48
1206705270;52.485450;4.810283;0.000000;0.000000;8945;48
1206705275;52.485450;4.810283;0.000000;0.000000;8949;48
1206705280;52.485450;4.810283;0.000000;0.000000;8904;47
1206705285;52.485450;4.810283;0.000000;0.000000;8864;48
1206705290;52.485450;4.810283;0.000000;0.000000;8953;48
1206705296;52.485450;4.810283;0.000000;0.000000;8953;48
1206705301;52.485450;4.810283;0.000000;0.000000;8953;48
1206705311;52.485450;4.810283;0.000000;0.000000;8904;48
1206705319;52.485450;4.810283;0.000000;0.000000;11327;48
1206705325;52.485450;4.810283;0.000000;0.000000;8949;48
1206705331;52.485450;4.810283;0.000000;0.000000;1553;48
1206705336;52.485450;4.810283;0.000000;0.000000;537;48
1206705341;52.485450;4.810283;0.000000;0.000000;326;47
1206705346;52.485450;4.810283;0.000000;0.000000;237;12887
1206705351;52.485450;4.810283;0.000000;0.000000;196;9082
1206705356;52.485450;4.810283;0.000000;0.000000;156;1085
1206705362;52.485450;4.810283;0.000000;0.000000;2581;422
1206705368;52.485450;4.810283;0.000000;0.000000;623;298
1206705373;52.485450;4.810283;0.000000;0.000000;9283;217
1206705378;52.485450;4.810283;0.000000;0.000000;12006;137
1206705383;52.485467;4.810283;0.000000;0.000000;8823;133
1206705389;52.485467;4.810283;0.000000;0.000000;8863;137
1206705394;52.485467;4.810283;0.000000;0.000000;9974;88
1206705399;52.485467;4.810283;0.000000;0.000000;1962;88
1206705404;52.485467;4.810283;0.000000;0.000000;9715;88
1206705409;52.485483;4.810283;0.000000;0.000000;8781;48
1206705414;52.485483;4.810283;0.000000;0.000000;877;48
1206705419;52.485483;4.810267;0.000000;0.000000;9019;48
1206705426;52.485500;4.810267;0.000000;0.000000;9073;48
1206705431;52.485517;4.810267;0.000000;0.000000;9034;48
1206705436;52.485517;4.810250;0.000000;0.000000;1165;48
1206705442;52.485517;4.810250;0.000000;0.000000;451;8340
1206705447;52.485533;4.810233;0.000000;0.000000;279;7328
1206705452;52.485533;4.810233;0.000000;0.000000;232;799
1206705457;52.485533;4.810233;0.000000;0.000000;11925;382
1206705462;52.485550;4.810217;0.000000;0.000000;8864;258
1206705467;52.485550;4.810217;0.000000;0.000000;1344;217
1206705473;52.485550;4.810200;0.000000;0.000000;11074;136
1206705478;52.485567;4.810200;0.000000;0.000000;13549;133
1206705485;52.485567;4.810183;0.000000;0.000000;14946;136
1206705490;52.485567;4.810183;0.000000;0.000000;16605;88
1206705495;52.485567;4.810183;0.000000;0.000000;15837;88
1206705501;52.485567;4.810183;0.000000;0.000000;15838;48
1206705506;52.485567;4.810183;0.000000;0.000000;15831;48
1206705511;52.485583;4.810183;0.000000;0.000000;15833;48
1206705516;52.485583;4.810183;0.000000;0.000000;15749;48
1206705521;52.485583;4.810183;0.000000;0.000000;15749;48
1206705526;52.485583;4.810183;0.000000;0.000000;15749;48
1206705531;52.485583;4.810183;0.000000;0.000000;15793;48
1206705537;52.485583;4.810183;0.000000;0.000000;15749;48
1206705543;52.485583;4.810183;0.000000;0.000000;15749;48
1206705548;52.485583;4.810183;0.000000;0.000000;15749;48
1206705553;52.485583;4.810183;0.000000;0.000000;15749;48
1206705558;52.485583;4.810183;0.000000;0.000000;15754;48
1206705563;52.485583;4.810167;0.000000;0.000000;3871;48
1206705568;52.485600;4.810150;0.000000;0.000000;805;48
1206705574;52.485600;4.810150;0.000000;0.000000;407;48
1206705579;52.485600;4.810150;0.000000;0.000000;278;48
1206705584;52.485600;4.810150;0.000000;0.000000;197;48
1206705589;52.485600;4.810150;0.000000;0.000000;196;48
1206705594;52.485600;4.810150;0.000000;0.000000;156;48
1206705599;52.485600;4.810150;0.000000;0.000000;114;48
1206705616;52.485600;4.810167;0.000000;0.000000;107;48
1206705624;52.485600;4.810167;0.000000;0.000000;109;48
1206705630;52.485600;4.810167;0.000000;0.000000;116;48
1206705635;52.485600;4.810167;0.000000;0.000000;67;48
1206705640;52.485600;4.810167;0.000000;0.000000;67;48
1206705645;52.485600;4.810150;0.000000;0.000000;67;48
1206705650;52.485600;4.810150;0.000000;0.000000;72;48
1206705655;52.485600;4.810150;0.000000;0.000000;67;48
1206705660;52.485600;4.810150;0.000000;0.000000;67;48
1206705667;52.485600;4.810150;0.000000;0.000000;67;47
1206705672;52.485600;4.810150;0.000000;0.000000;67;48
1206705677;52.485600;4.810150;0.000000;0.000000;27;48
1206705683;52.485600;4.810150;0.000000;0.000000;27;48
1206705688;52.485600;4.810150;0.000000;0.000000;27;48
1206705693;52.485600;4.810167;0.000000;0.000000;27;48
1206705698;52.485600;4.810167;0.000000;0.000000;27;48
1206705703;52.485583;4.810167;0.000000;0.000000;27;48
1206705708;52.485583;4.810167;0.000000;0.000000;27;48
1206705713;52.485583;4.810167;0.000000;0.000000;27;48
1206705719;52.485583;4.810167;0.000000;0.000000;27;48
1206705725;52.485583;4.810183;0.000000;0.000000;27;48
1206705730;52.485583;4.810167;0.000000;0.000000;27;48
1206705736;52.485583;4.810167;0.000000;0.000000;25;48
1206705741;52.485583;4.810167;1.990000;293.100000;25;48
1206705746;52.485600;4.810200;0.000000;0.000000;27;48
1206705751;52.485600;4.810200;0.000000;0.000000;27;48
1206705756;52.485600;4.810183;0.000000;0.000000;27;48
1206705761;52.485600;4.810183;0.000000;0.000000;27;48
1206705766;52.485600;4.810183;0.110000;95.200000;27;48
1206705772;52.485600;4.810117;0.000000;0.000000;27;49
1206705777;52.485600;4.810133;0.000000;0.000000;25;48
1206705783;52.485600;4.810133;0.000000;0.000000;27;48
1206705788;52.485600;4.810133;0.000000;0.000000;27;48
1206705793;52.485600;4.810133;0.000000;0.000000;27;48
1206705799;52.485600;4.810133;0.000000;0.000000;27;48
1206705804;52.485600;4.810200;13.930000;99.800000;27;48
1206705809;52.485583;4.810150;0.000000;0.000000;27;48
1206705814;52.485583;4.810133;0.000000;0.000000;25;48
1206705819;52.485583;4.810133;0.000000;0.000000;25;48
1206705824;52.485583;4.810133;0.000000;0.000000;25;48
1206705829;52.485583;4.810133;0.000000;0.000000;27;48
1206705835;52.485583;4.810133;0.000000;0.000000;27;48
1206705840;52.485583;4.810133;0.000000;0.000000;27;48
1206705846;52.485583;4.810133;0.000000;0.000000;27;48
1206705852;52.485583;4.810133;0.000000;0.000000;27;48
1206705857;52.485583;4.810133;0.000000;0.000000;27;48
1206705862;52.485583;4.810117;0.000000;0.000000;27;48
1206705867;52.485583;4.810117;0.000000;0.000000;27;48
1206705872;52.485583;4.810117;0.000000;0.000000;27;48
1206705877;52.485583;4.810133;0.000000;0.000000;27;48
1206705882;52.485583;4.810133;0.000000;0.000000;27;48
1206705888;52.485583;4.810150;0.000000;0.000000;25;48
1206705893;52.485583;4.810167;0.000000;0.000000;25;48
1206705898;52.485583;4.810167;0.000000;0.000000;25;48
1206705914;52.485583;4.810167;0.000000;0.000000;25;48
1206705921;52.485600;4.810150;0.000000;0.000000;27;48
1206705927;52.485600;4.810150;0.000000;0.000000;27;48
1206705932;52.485600;4.810150;0.000000;0.000000;27;48
1206705937;52.485600;4.810150;0.000000;0.000000;27;48
1206705942;52.485600;4.810150;0.000000;0.000000;27;48
1206705948;52.485600;4.810150;0.000000;0.000000;27;48
1206705953;52.485600;4.810133;0.000000;0.000000;27;48
1206705958;52.485600;4.810133;0.000000;0.000000;27;48
1206705965;52.485600;4.810133;0.000000;0.000000;27;48
1206705970;52.485600;4.810133;0.000000;0.000000;25;48
1206705975;52.485600;4.810133;0.000000;0.000000;25;48
1206705980;52.485600;4.810133;0.000000;0.000000;25;48
1206705985;52.485600;4.810133;0.000000;0.000000;27;48
1206705990;52.485600;4.810133;0.000000;0.000000;27;48
1206705996;52.485600;4.810133;0.000000;0.000000;27;48
1206706001;52.485600;4.810150;0.000000;0.000000;25;48
1206706006;52.485600;4.810150;0.000000;0.000000;25;48
1206706011;52.485600;4.810150;0.000000;0.000000;27;48
1206706016;52.485600;4.810150;0.000000;0.000000;27;48
1206706022;52.485600;4.810150;0.000000;0.000000;27;48
1206706028;52.485600;4.810150;0.000000;0.000000;27;48
1206706033;52.485600;4.810150;0.000000;0.000000;27;48
1206706038;52.485600;4.810150;0.000000;0.000000;27;48
1206706043;52.485600;4.810150;0.000000;0.000000;25;47
1206706048;52.485600;4.810150;0.000000;0.000000;25;48
1206706053;52.485600;4.810150;0.000000;0.000000;25;48
1206706065;52.485600;4.810150;0.000000;0.000000;25;48
1206706070;52.485600;4.810167;0.000000;0.000000;27;48
1206706075;52.485617;4.810150;0.000000;0.000000;27;48
1206706081;52.485617;4.810150;0.000000;0.000000;27;48
1206706087;52.485617;4.810150;0.000000;0.000000;27;48
1206706092;52.485617;4.810150;0.000000;0.000000;27;49
1206706098;52.485617;4.810150;0.000000;0.000000;27;48
1206706103;52.485617;4.810150;0.000000;0.000000;27;50
1206706108;52.485617;4.810150;0.000000;0.000000;27;48
1206706113;52.485617;4.810150;0.000000;0.000000;27;48
1206706118;52.485617;4.810150;0.000000;0.000000;25;48
1206706123;52.485617;4.810150;0.000000;0.000000;25;47
1206706128;52.485617;4.810150;0.000000;0.000000;27;47
1206706133;52.485617;4.810150;0.000000;0.000000;27;47
1206706139;52.485617;4.810150;0.000000;0.000000;27;48
1206706145;52.485617;4.810150;0.000000;0.000000;27;48
1206706150;52.485617;4.810167;0.000000;0.000000;27;48
1206706156;52.485617;4.810150;0.000000;0.000000;27;48
1206706161;52.485617;4.810150;0.000000;0.000000;27;48
1206706166;52.485617;4.810150;0.000000;0.000000;27;53
1206706171;52.485617;4.810150;0.000000;0.000000;27;48
1206706176;52.485617;4.810150;0.000000;0.000000;27;48
1206706181;52.485617;4.810150;0.000000;0.000000;27;48
1206706186;52.485600;4.810150;0.000000;0.000000;27;48
1206706192;52.485600;4.810150;0.000000;0.000000;25;48
1206706197;52.485600;4.810167;0.000000;0.000000;25;48
1206706213;52.485600;4.810150;0.000000;0.000000;27;48
1206706220;52.485600;4.810133;0.000000;0.000000;27;48
1206706226;52.485600;4.810133;0.000000;0.000000;27;48
1206706231;52.485600;4.810150;0.000000;0.000000;27;48
1206706236;52.485600;4.810133;0.000000;0.000000;27;48
1206706241;52.485617;4.810117;0.000000;0.000000;27;48
1206706246;52.485617;4.810117;0.000000;0.000000;27;48
1206706252;52.485617;4.810133;0.000000;0.000000;27;48
1206706257;52.485617;4.810133;0.000000;0.000000;27;48
1206706263;52.485617;4.810133;0.000000;0.000000;27;48
1206706268;52.485617;4.810133;0.000000;0.000000;27;48
1206706273;52.485617;4.810133;0.000000;0.000000;25;48
1206706278;52.485617;4.810133;0.000000;0.000000;25;47
1206706284;52.485617;4.810133;0.000000;0.000000;25;48
1206706289;52.485617;4.810133;0.000000;0.000000;27;48
1206706294;52.485617;4.810150;0.000000;0.000000;27;48
1206706299;52.485617;4.810150;0.000000;0.000000;27;48
1206706304;52.485617;4.810167;0.000000;0.000000;27;48
1206706309;52.485617;4.810167;0.000000;0.000000;27;48
1206706314;52.485600;4.810167;0.000000;0.000000;27;48
1206706320;52.485600;4.810150;0.000000;0.000000;27;48
1206706326;52.485600;4.810150;0.000000;0.000000;27;48
1206706331;52.485600;4.810150;0.000000;0.000000;27;48
1206706337;52.485600;4.810150;0.000000;0.000000;27;48
1206706342;52.485600;4.810150;0.000000;0.000000;27;48
1206706347;52.485617;4.810083;0.000000;0.000000;27;48
1206706352;52.485617;4.810100;0.000000;0.000000;25;47
1206706357;52.485600;4.810117;0.000000;0.000000;25;48
1206706362;52.485600;4.810133;0.000000;0.000000;25;48
1206706367;52.485600;4.810133;0.000000;0.000000;25;47
1206706373;52.485600;4.810133;0.000000;0.000000;27;48
1206706378;52.485600;4.810133;0.000000;0.000000;27;48
1206706384;52.485600;4.810133;0.000000;0.000000;25;48
1206706390;52.485600;4.810133;0.000000;0.000000;27;48
1206706395;52.485600;4.810133;0.000000;0.000000;27;48
1206706400;52.485600;4.810133;0.000000;0.000000;27;48
1206706405;52.485600;4.810133;0.000000;0.000000;27;48
1206706410;52.485600;4.810133;0.000000;0.000000;27;48
1206706415;52.485600;4.810133;0.000000;0.000000;27;48
1206706420;52.485617;4.810133;0.000000;0.000000;27;48
1206706426;52.485617;4.810133;0.000000;0.000000;27;48
1206706431;52.485617;4.810133;0.000000;0.000000;25;48
1206706436;52.485617;4.810133;0.000000;0.000000;25;48
1206706442;52.485600;4.810133;0.000000;0.000000;25;47
1206706448;52.485600;4.810150;0.000000;0.000000;25;48
1206706453;52.485600;4.810150;0.000000;0.000000;27;48
1206706458;52.485600;4.810150;0.000000;0.000000;27;48
1206706463;52.485600;4.810150;0.000000;0.000000;27;48
1206706468;52.485600;4.810150;0.000000;0.000000;27;48
1206706473;52.485600;4.810150;0.000000;0.000000;27;48
1206706479;52.485600;4.810150;0.000000;0.000000;27;48
1206706484;52.485600;4.810150;0.000000;0.000000;27;48
1206706489;52.485600;4.810150;0.000000;0.000000;27;48
1206706494;52.485600;4.810150;0.000000;0.000000;27;48
1206706499;52.485600;4.810150;0.000000;0.000000;27;48
1206706516;52.485617;4.810150;0.000000;0.000000;25;48
1206706524;52.485617;4.810150;0.000000;0.000000;25;48
1206706529;52.485617;4.810150;0.000000;0.000000;27;53
1206706534;52.485617;4.810150;0.000000;0.000000;27;48
1206706539;52.485617;4.810150;0.000000;0.000000;27;48
1206706544;52.485600;4.810167;0.000000;0.000000;27;48
1206706550;52.485600;4.810167;0.000000;0.000000;27;48
1206706555;52.485600;4.810167;0.000000;0.000000;27;48
1206706560;52.485617;4.810150;0.000000;0.000000;27;48
1206706567;52.485617;4.810150;0.000000;0.000000;27;48
1206706572;52.485617;4.810150;0.000000;0.000000;27;48
1206706577;52.485617;4.810167;0.000000;0.000000;27;48
1206706582;52.485617;4.810167;0.000000;0.000000;27;48
1206706587;52.485617;4.810167;0.000000;0.000000;25;47
1206706592;52.485617;4.810167;0.000000;0.000000;25;47
1206706598;52.485617;4.810167;0.000000;0.000000;25;47
1206706603;52.485617;4.810167;0.000000;0.000000;27;48
1206706608;52.485617;4.810167;0.000000;0.000000;27;48
1206706613;52.485617;4.810167;0.000000;0.000000;27;48
1206706618;52.485617;4.810167;0.000000;0.000000;27;48
1206706625;52.485617;4.810167;0.000000;0.000000;27;48
1206706630;52.485617;4.810167;0.000000;0.000000;27;48
1206706635;52.485600;4.810167;3.770000;181.000000;27;48
1206706640;52.485617;4.810200;0.000000;0.000000;27;48
1206706645;52.485617;4.810200;0.000000;0.000000;27;48
1206706650;52.485617;4.810183;0.000000;0.000000;27;48
1206706656;52.485617;4.810167;0.000000;0.000000;27;48
1206706661;52.485617;4.810167;0.000000;0.000000;25;48
1206706666;52.485633;4.810150;0.000000;0.000000;25;48
1206706671;52.485633;4.810150;0.000000;0.000000;27;48
1206706677;52.485633;4.810150;0.000000;0.000000;25;48
1206706682;52.485633;4.810150;0.000000;0.000000;27;48
1206706688;52.485633;4.810150;0.000000;0.000000;25;48
1206706693;52.485633;4.810150;0.000000;0.000000;27;48
1206706698;52.485633;4.810133;0.000000;0.000000;27;48
1206706703;52.485633;4.810133;0.000000;0.000000;27;48
1206706708;52.485617;4.810150;0.000000;0.000000;27;48
1206706714;52.485617;4.810150;0.000000;0.000000;27;48
1206706719;52.485617;4.810150;0.000000;0.000000;27;48
1206706724;52.485617;4.810150;0.000000;0.000000;27;48
1206706729;52.485617;4.810150;0.000000;0.000000;27;47
1206706734;52.485617;4.810150;0.000000;0.000000;27;48
1206706739;52.485617;4.810150;0.000000;0.000000;25;48
1206706746;52.485600;4.810150;0.000000;0.000000;25;48
1206706751;52.485600;4.810150;0.000000;0.000000;27;48
1206706756;52.485600;4.810150;0.000000;0.000000;27;48
1206706762;52.485600;4.810167;0.000000;0.000000;27;48
1206706767;52.485600;4.810167;0.000000;0.000000;27;48
1206706772;52.485600;4.810167;0.000000;0.000000;27;48
1206706777;52.485600;4.810167;0.000000;0.000000;27;48
1206706782;52.485600;4.810167;0.000000;0.000000;27;48
1206706787;52.485600;4.810167;0.000000;0.000000;27;48
1206706792;52.485600;4.810167;0.000000;0.000000;25;48
1206706797;52.485600;4.810167;0.000000;0.000000;27;48
1206706813;52.485600;4.810167;0.000000;0.000000;27;48
1206706820;52.485600;4.810167;0.000000;0.000000;27;47
1206706826;52.485600;4.810167;0.000000;0.000000;25;47
1206706832;52.485600;4.810167;0.000000;0.000000;27;47
1206706837;52.485600;4.810167;0.000000;0.000000;25;48
1206706842;52.485600;4.810167;0.000000;0.000000;25;48
1206706847;52.485600;4.810167;0.000000;0.000000;27;48
1206706852;52.485600;4.810167;0.000000;0.000000;27;48
1206706857;52.485600;4.810167;0.000000;0.000000;27;48
1206706864;52.485600;4.810167;0.000000;0.000000;27;48
1206706869;52.485600;4.810167;0.000000;0.000000;27;48
1206706874;52.485600;4.810150;0.000000;0.000000;27;48
1206706879;52.485600;4.810150;0.000000;0.000000;27;48
1206706884;52.485600;4.810150;0.000000;0.000000;27;48
1206706889;52.485600;4.810150;0.000000;0.000000;27;48
1206706895;52.485600;4.810150;0.000000;0.000000;25;48
1206706900;52.485600;4.810150;0.000000;0.000000;25;48
1206706905;52.485600;4.810150;0.000000;0.000000;25;48
1206706910;52.485600;4.810150;0.000000;0.000000;27;48
1206706915;52.485600;4.810150;0.000000;0.000000;25;48
1206706920;52.485600;4.810150;0.000000;0.000000;27;48
1206706927;52.485600;4.810150;0.000000;0.000000;27;48
1206706932;52.485600;4.810150;0.000000;0.000000;27;48
1206706937;52.485600;4.810150;0.000000;0.000000;27;48
1206706943;52.485600;4.810150;0.000000;0.000000;27;48
1206706948;52.485600;4.810150;0.000000;0.000000;27;48
1206706953;52.485600;4.810150;0.000000;0.000000;27;48
1206706958;52.485600;4.810150;0.000000;0.000000;27;48
1206706963;52.485600;4.810150;0.000000;0.000000;27;48
1206706968;52.485600;4.810150;0.000000;0.000000;25;48
1206706973;52.485600;4.810150;0.000000;0.000000;27;48
1206706979;52.485600;4.810150;0.000000;0.000000;25;48
1206706985;52.485600;4.810150;0.000000;0.000000;25;48
1206706990;52.485600;4.810150;0.000000;0.000000;27;47
1206706996;52.485600;4.810150;0.000000;0.000000;27;48
1206707001;52.485600;4.810150;0.000000;0.000000;27;48
1206707006;52.485600;4.810150;0.000000;0.000000;27;48
1206707011;52.485617;4.810150;0.000000;0.000000;27;48
1206707016;52.485617;4.810150;0.000000;0.000000;27;48
1206707021;52.485617;4.810167;0.000000;0.000000;27;48
1206707026;52.485617;4.810167;0.000000;0.000000;27;48
1206707032;52.485600;4.810167;0.000000;0.000000;27;48
1206707037;52.485600;4.810167;0.000000;0.000000;27;49
1206707043;52.485600;4.810167;0.000000;0.000000;27;48
1206707048;52.485600;4.810167;0.000000;0.000000;25;48
1206707053;52.485600;4.810167;0.000000;0.000000;25;48
1206707058;52.485600;4.810167;0.000000;0.000000;25;47
1206707063;52.485600;4.810150;0.000000;0.000000;25;47
1206707069;52.485600;4.810150;0.000000;0.000000;25;47
1206707074;52.485600;4.810150;0.000000;0.000000;27;48
1206707079;52.485600;4.810150;0.000000;0.000000;27;48
1206707084;52.485600;4.810150;0.000000;0.000000;25;48
1206707089;52.485600;4.810150;0.000000;0.000000;27;48
1206707094;52.485600;4.810150;0.000000;0.000000;27;48
1206707099;52.485583;4.810167;0.000000;0.000000;25;48
1206707116;52.485583;4.810167;0.000000;0.000000;27;48
1206707124;52.485583;4.810167;0.000000;0.000000;25;48
1206707129;52.485583;4.810167;0.000000;0.000000;25;48
1206707134;52.485583;4.810167;0.000000;0.000000;27;48
1206707139;52.485567;4.810167;0.000000;0.000000;27;48
1206707145;52.485550;4.810183;0.000000;0.000000;25;48
1206707150;52.485550;4.810183;0.000000;0.000000;27;48
1206707155;52.485550;4.810183;0.000000;0.000000;27;48
1206707160;52.485550;4.810183;0.000000;0.000000;27;48
1206707167;52.485550;4.810167;0.000000;0.000000;27;48
1206707172;52.485550;4.810167;0.000000;0.000000;27;48
1206707177;52.485550;4.810167;0.000000;0.000000;27;48
1206707182;52.485550;4.810167;0.000000;0.000000;25;48
1206707187;52.485550;4.810167;0.000000;0.000000;27;48
1206707192;52.485550;4.810183;0.000000;0.000000;27;48
1206707198;52.485567;4.810200;0.000000;0.000000;27;48
1206707203;52.485583;4.810200;0.000000;0.000000;27;48
1206707208;52.485583;4.810217;0.000000;0.000000;25;48
1206707213;52.485583;4.810217;0.000000;0.000000;27;48
1206707218;52.485583;4.810217;0.000000;0.000000;27;48
1206707225;52.485583;4.810217;0.000000;0.000000;27;48
1206707230;52.485583;4.810217;0.000000;0.000000;27;48
1206707235;52.485600;4.810200;0.000000;0.000000;27;48
1206707240;52.485617;4.810200;0.000000;0.000000;27;48
1206707246;52.485617;4.810200;0.000000;0.000000;27;48
1206707251;52.485617;4.810200;0.000000;0.000000;27;48
1206707256;52.485617;4.810200;0.000000;0.000000;27;48
1206707261;52.485617;4.810200;0.000000;0.000000;27;48
1206707266;52.485617;4.810200;0.000000;0.000000;27;48
1206707271;52.485617;4.810217;0.000000;0.000000;27;48
1206707277;52.485600;4.810200;0.000000;0.000000;27;48
1206707283;52.485617;4.810200;0.000000;0.000000;27;48
1206707288;52.485617;4.810200;0.000000;0.000000;25;48
1206707293;52.485600;4.810200;0.000000;0.000000;27;47
1206707299;52.485600;4.810200;0.000000;0.000000;25;48
1206707304;52.485583;4.810183;0.000000;0.000000;25;48
1206707309;52.485583;4.810183;0.000000;0.000000;27;48
1206707314;52.485583;4.810183;0.000000;0.000000;27;48
1206707319;52.485583;4.810183;0.000000;0.000000;27;48
1206707324;52.485583;4.810167;0.000000;0.000000;27;48
1206707330;52.485583;4.810167;0.000000;0.000000;27;48
1206707335;52.485583;4.810167;0.000000;0.000000;27;48
1206707340;52.485583;4.810167;0.000000;0.000000;27;48
1206707346;52.485583;4.810167;0.000000;0.000000;27;48
1206707352;52.485583;4.810167;0.000000;0.000000;27;48
1206707357;52.485583;4.810167;0.000000;0.000000;27;48
1206707362;52.485583;4.810167;0.000000;0.000000;27;48
1206707367;52.485583;4.810167;0.000000;0.000000;25;48
1206707372;52.485583;4.810167;0.000000;0.000000;27;48
1206707377;52.485583;4.810167;0.000000;0.000000;27;48
1206707383;52.485583;4.810167;0.000000;0.000000;25;48
1206707388;52.485583;4.810183;0.000000;0.000000;25;48
1206707393;52.485583;4.810183;0.000000;0.000000;27;50
1206707398;52.485583;4.810167;0.000000;0.000000;27;48
1206707414;52.485600;4.810183;0.000000;0.000000;27;48
1206707422;52.485617;4.810200;0.000000;0.000000;27;48
1206707427;52.485633;4.810200;0.000000;0.000000;27;48
1206707432;52.485633;4.810200;0.000000;0.000000;27;48
1206707438;52.485633;4.810217;0.000000;0.000000;27;48
1206707443;52.485633;4.810217;0.000000;0.000000;27;47
1206707448;52.485633;4.810217;0.000000;0.000000;27;47
1206707453;52.485633;4.810217;0.000000;0.000000;27;47
1206707458;52.485617;4.810200;0.000000;0.000000;27;50
1206707465;52.485617;4.810217;0.000000;0.000000;27;48
1206707470;52.485617;4.810217;0.000000;0.000000;27;48
1206707475;52.485617;4.810200;0.000000;0.000000;27;48
1206707480;52.485617;4.810167;0.000000;0.000000;27;48
1206707486;52.485617;4.810167;0.000000;0.000000;27;48
1206707491;52.485617;4.810167;0.000000;0.000000;27;48
1206707496;52.485617;4.810167;0.000000;0.000000;27;48
1206707501;52.485617;4.810167;0.000000;0.000000;27;48
1206707506;52.485617;4.810167;0.000000;0.000000;27;48
1206707511;52.485617;4.810167;0.000000;0.000000;27;48
1206707517;52.485617;4.810167;0.000000;0.000000;25;48
1206707523;52.485617;4.810167;0.000000;0.000000;25;48
1206707528;52.485600;4.810167;0.000000;0.000000;25;48
1206707533;52.485600;4.810167;0.000000;0.000000;27;48
1206707538;52.485600;4.810167;0.000000;0.000000;27;48
1206707543;52.485600;4.810167;0.000000;0.000000;27;48
1206707548;52.485600;4.810167;0.000000;0.000000;27;48
1206707554;52.485583;4.810167;0.000000;0.000000;27;48
1206707559;52.485583;4.810167;0.000000;0.000000;27;48
1206707564;52.485583;4.810167;0.000000;0.000000;27;48
1206707569;52.485583;4.810167;0.000000;0.000000;27;48
1206707574;52.485583;4.810167;0.000000;0.000000;27;48
1206707579;52.485600;4.810183;0.000000;0.000000;27;48
1206707586;52.485600;4.810183;0.000000;0.000000;27;48
1206707591;52.485600;4.810183;0.000000;0.000000;27;48
1206707596;52.485600;4.810183;0.000000;0.000000;25;48
1206707601;52.485600;4.810183;0.000000;0.000000;25;48
1206707607;52.485600;4.810183;0.000000;0.000000;25;48
1206707612;52.485600;4.810183;0.000000;0.000000;25;48
1206707617;52.485600;4.810183;0.000000;0.000000;27;48
1206707622;52.485600;4.810183;0.000000;0.000000;27;48
1206707627;52.485600;4.810183;0.000000;0.000000;27;48
1206707632;52.485600;4.810183;0.000000;0.000000;27;48
1206707638;52.485600;4.810183;0.000000;0.000000;27;48
1206707644;52.485600;4.810183;0.000000;0.000000;27;48
1206707649;52.485600;4.810183;0.000000;0.000000;27;48
1206707655;52.485600;4.810183;1.680000;105.500000;27;48
1206707660;52.485600;4.810183;0.000000;0.000000;27;48
1206707665;52.485600;4.810183;0.000000;0.000000;27;48
1206707670;52.485600;4.810183;0.000000;0.000000;25;48
1206707675;52.485600;4.810183;0.000000;0.000000;27;48
1206707680;52.485600;4.810183;0.000000;0.000000;27;48
1206707685;52.485600;4.810183;0.000000;0.000000;25;48
1206707690;52.485600;4.810183;0.000000;0.000000;25;48
1206707696;52.485600;4.810167;0.000000;0.000000;27;48
1206707701;52.485600;4.810167;0.000000;0.000000;25;48
1206707712;52.485600;4.810167;0.000000;0.000000;27;48
1206707719;52.485600;4.810167;0.000000;0.000000;27;48
1206707725;52.485600;4.810167;0.000000;0.000000;27;48
1206707731;52.485600;4.810167;0.000000;0.000000;27;48
1206707736;52.485600;4.810167;0.000000;0.000000;27;48
1206707741;52.485600;4.810167;0.000000;0.000000;25;48
1206707746;52.485600;4.810167;0.000000;0.000000;25;48
1206707751;52.485600;4.810150;0.000000;0.000000;25;48
1206707756;52.485617;4.810150;0.000000;0.000000;27;48
1206707762;52.485617;4.810150;0.000000;0.000000;25;48
1206707768;52.485617;4.810150;0.000000;0.000000;25;48
1206707773;52.485617;4.810150;0.000000;0.000000;27;48
